created_at,favorite_count,id_str,in_reply_to_user_id_str,retweet_count,source,text,,,,
Sat Apr 21 15:47:48 +0000 2018,78580,9.8772E+17,NULL,12051,Twitter for iPhone,Heading to the Southern White House to watch the Funeral Service of Barbara Bush. First Lady Melania has arrived in Houston to pay our respects. Will be a beautiful day!,,,,
Sat Apr 21 15:45:24 +0000 2018,78985,9.87719E+17,NULL,13088,Twitter for iPhone,"Today\, my thoughts and prayers are with the entire Bush family. In memory of First Lady Barbara Bush\, there is a remembrance display located at her portrait in the Center Hall of the @WhiteHouse. https://t.co/AuJ3RLZyax",,,,
Sat Apr 21 15:44:55 +0000 2018,68675,9.87719E+17,NULL,14259,Twitter for iPhone,"Fantastic crowd and great people yesterday in Key West\, Florida. Thank you! https://t.co/HqOUFgmbQS",,,,
Sat Apr 21 13:18:58 +0000 2018,41148,9.87682E+17,NULL,10915,Twitter for iPhone,"Join me in Washington\, Michigan on Saturday\, April 28\, 2018 at 7:00pm! #MAGA Tickets: https://t.co/DISosdqBuu https://t.co/gHdTgHw5FU",,,,
Sat Apr 21 13:10:01 +0000 2018,53280,9.8768E+17,25073877,11372,Twitter for iPhone,"....it means lying or making up stories. Sorry\, I don’t see Michael doing that despite the horrible Witch Hunt and the dishonest media!",,,,
Sat Apr 21 13:10:01 +0000 2018,49503,9.8768E+17,25073877,10795,Twitter for iPhone,"....non-existent “sources” and a drunk/drugged up loser who hates Michael\, a fine person with a wonderful family. Michael is a businessman for his own account/lawyer who I have always liked &amp; respected. Most people will flip if the Government lets them out of trouble\, even if....",,,,
Sat Apr 21 13:10:00 +0000 2018,59973,9.8768E+17,NULL,14573,Twitter for iPhone,"The New York Times and a third rate reporter named Maggie Haberman\, known as a Crooked H flunkie who I don’t speak to and have nothing to do with\, are going out of their way to destroy Michael Cohen and his relationship with me in the hope that he will “flip.” They use....",,,,
Sat Apr 21 12:17:22 +0000 2018,11432,9.87667E+17,25073877,2802,Twitter for iPhone,"....it means lying or making up stories. Sorry\, I don’t see Michael doing that despite the horrible Witch Hunt and the dishonest media!",,,,
Sat Apr 21 12:17:22 +0000 2018,10374,9.87667E+17,25073877,2671,Twitter for iPhone,"....non-existent “sources” and a drunk/drugged up loser who hates Michael\, a fine person with a wonderful family. Michael is a businessman for his own account/lawyer who I have always liked &amp; respected. Most people will flip if the Government lets them out of trouble\, even if....",,,,
Sat Apr 21 12:17:22 +0000 2018,12690,9.87667E+17,NULL,3574,Twitter for iPhone,"The New York Times and a third rate reporter named Maggie Habberman\, known as a Crooked H flunkie who I don’t speak to and have nothing to do with\, are going out of their way to destroy Michael Cohen and his relationship with me in the hope that he will “flip.” They use....",,,,
Sat Apr 21 03:22:51 +0000 2018,142849,9.87532E+17,NULL,32170,Twitter for iPhone,A message from Kim Jong Un: “North Korea will stop nuclear tests and launches of intercontinental ballistic missiles.”\nAlso will “Shut down a nuclear test site in the country’s Northern Side to prove the vow to suspend nuclear tests.” Progress being made for all!,,,,
Sat Apr 21 03:13:07 +0000 2018,106428,9.8753E+17,NULL,28786,Twitter for iPhone,"James Comey illegally leaked classified documents to the press in order to generate a Special Council? Therefore\, the Special Council was established based on an illegal act? Really\, does everybody know what that means?",,,,
Fri Apr 20 23:19:51 +0000 2018,111546,9.87471E+17,NULL,31576,Twitter for iPhone,"Just heard the Campaign was sued by the Obstructionist Democrats. This can be good news in that we will now counter for the DNC Server that they refused to give to the FBI\, the Debbie Wasserman Schultz Servers and Documents held by the Pakistani mystery man and Clinton Emails.",,,,
Fri Apr 20 22:50:34 +0000 2018,186635,9.87464E+17,NULL,47068,Twitter for iPhone,North Korea has agreed to suspend all Nuclear Tests and close up a major test site. This is very good news for North Korea and the World - big progress! Look forward to our Summit.,,,,
Fri Apr 20 22:34:26 +0000 2018,27084,9.8746E+17,NULL,8794,Twitter for iPhone,"Just heard the Campaign was sued by the Obstructionist Democrats. This can be good news in that we will now counter for the DNC Server that they refused to give to the FBI\, the Wendy Wasserman Schultz Servers and Documents held by the Pakistani mystery man and Clinton Emails.",,,,
Fri Apr 20 20:25:13 +0000 2018,131814,9.87427E+17,NULL,32021,Twitter for iPhone,"Can you believe that despite 93% bad stories from the Fake News Media (should be getting good stories)\, today we had just about our highest Poll Numbers\, including those on Election Day? The American public is wise to the phony an dishonest press. Make America Great Again!",,,,
Fri Apr 20 10:57:12 +0000 2018,98516,9.87284E+17,NULL,24013,Twitter for iPhone,"Looks like OPEC is at it again. With record amounts of Oil all over the place\, including the fully loaded ships at sea\, Oil prices are artificially Very High! No good and will not be accepted!",,,,
Fri Apr 20 10:50:38 +0000 2018,110478,9.87282E+17,NULL,28986,Twitter for iPhone,Nancy Pelosi is going absolutely crazy about the big Tax Cuts given to the American People by the Republicans...got not one Democrat Vote! Here’s a choice. They want to end them and raise your taxes substantially. Republicans are working on making them permanent and more cuts!,,,,
Fri Apr 20 10:43:17 +0000 2018,116724,9.87281E+17,NULL,19924,Twitter for iPhone,"So exciting! I have agreed to be the Commencement Speaker at our GREAT Naval Academy on May 25th in Annapolis\, Maryland. Looking forward to being there.",,,,
Fri Apr 20 10:34:16 +0000 2018,109491,9.87278E+17,NULL,30399,Twitter for iPhone,So General Michael Flynn’s life can be totally destroyed while Shadey James Comey can Leak and Lie and make lots of money from a third rate book (that should never have been written). Is that really the way life in America is supposed to work? I don’t think so!,,,,
Fri Apr 20 03:37:26 +0000 2018,102289,9.87173E+17,NULL,25596,Twitter for iPhone,"James Comey Memos just out and show clearly that there was NO COLLUSION and NO OBSTRUCTION. Also\, he leaked classified information. WOW! Will the Witch Hunt continue?",,,,
Thu Apr 19 22:46:06 +0000 2018,85311,9.871E+17,NULL,21804,Twitter for iPhone,James Comey just threw Andrew McCabe “under the bus.” Inspector General’s Report on McCabe is a disaster for both of them! Getting a little (lot) of their own medicine?,,,,
Thu Apr 19 22:30:36 +0000 2018,74265,9.87096E+17,NULL,20391,Twitter for iPhone,"Sanctuary Cities released at least 142 Gang Members across the United States\, making it easy for them to commit all forms of violent crimes where none would have existed. We are doing a great job of law enforcement\, but things such as this make safety in America difficult!",,,,
Thu Apr 19 22:30:25 +0000 2018,65890,9.87096E+17,NULL,14458,Twitter for iPhone,"My thoughts\, prayers and condolences are with the families\, friends and colleagues of the two @GCSOFlorida deputies (HEROES) who lost their lives in the line of duty today.",,,,
Thu Apr 19 20:31:56 +0000 2018,91256,9.87066E+17,NULL,22576,Twitter for iPhone,Mike Pompeo is outstanding. First in his class at West Point. A top student at Harvard Law School. A success at whatever he has done. We need the Senate to approve Mike ASAP. He will be a great Secretary of State!,,,,
Thu Apr 19 20:27:01 +0000 2018,73600,9.87065E+17,NULL,19050,Twitter for iPhone,"...Hopefully the Senate will not leave Washington until our Ambassadors\, Judges and the people who make Washington work are approved. The Democrats are Obstructing the process and we need these people approved for the good of our Country!",,,,
Thu Apr 19 20:21:16 +0000 2018,96971,9.87064E+17,NULL,26579,Twitter for iPhone,"Democrats are obstructing good (hopefully great) people wanting to give up a big portion of their life to work for our Government\, hence\, the American People. They are “slow walking” all of my nominations - hundreds of people. At this rate it would take 9 years for all approvals!",,,,
Thu Apr 19 18:40:12 +0000 2018,60475,9.87038E+17,NULL,15076,Twitter for iPhone,".@MarshaBlackburn is a wonderful woman who has always been there when we have needed her. Great on the Military\, Border Security and Crime. Loves and works hard for the people of Tennessee. She has my full endorsement and I will be there to campaign with her!",,,,
Thu Apr 19 18:33:24 +0000 2018,31574,9.87036E+17,NULL,6663,Twitter for iPhone,"THANK YOU #JIATFSouth\, @Norad_Northcom\, @southcomwatch and @DHSgov. Keep up the GREAT work! https://t.co/3v2uG6Jp1T",,,,
Thu Apr 19 16:23:52 +0000 2018,44839,9.87004E+17,NULL,9194,Twitter for iPhone,"Just arrived @NASKeyWest! Heading to a briefing with the Joint Interagency Task Force South\, NORTHCOM and SOUTHCOM. https://t.co/r906IXnBcG",,,,
Thu Apr 19 15:48:38 +0000 2018,84456,9.86995E+17,NULL,20309,Twitter for iPhone,"Governor Jerry Brown announced he will deploy “up to 400 National Guard Troops” to do nothing. The crime rate in California is high enough\, and the Federal Government will not be paying for Governor Brown’s charade. We need border security and action\, not words!",,,,
Thu Apr 19 15:23:22 +0000 2018,86533,9.86989E+17,NULL,20044,Twitter for iPhone,"Thank you San Diego County for defending the rule of law and supporting our lawsuit against California's illegal and unconstitutional 'Sanctuary' policies. California's dangerous policies release violent criminals back into our communities\, putting all Americans at risk.",,,,
Thu Apr 19 14:45:14 +0000 2018,71412,9.86979E+17,NULL,14185,Twitter for iPhone,"Great meeting with Prime Minister Abe of Japan\, who has just left Florida. Talked in depth about North Korea\, Military and Trade. Good things will happen!",,,,
Thu Apr 19 02:58:21 +0000 2018,65149,9.86801E+17,NULL,14662,Twitter for iPhone,"It was my great honor to host my friend @JPN_PMO @AbeShinzo and his delegation at Mar-a-Lago for the past two days. Lots accomplished\, thank you! #Success🇺🇸🇯🇵 https://t.co/2NnItfwfBl",,,,
Thu Apr 19 02:12:13 +0000 2018,0,9.8679E+17,NULL,8436,Twitter for iPhone,"RT @StateDept: .@POTUS Trump thanks Prime Minister @AbeShinzo for his support\, discusses U.S.-Japan cooperation on #NorthKorea\, defense\, an…",,,,
Wed Apr 18 21:32:53 +0000 2018,64968,9.86719E+17,NULL,12621,Twitter for iPhone,Great working luncheon with U.S. and Japanese Delegations this afternoon! https://t.co/ywU2CEih8b,,,,
Wed Apr 18 21:00:12 +0000 2018,75781,9.86711E+17,NULL,15309,Twitter for iPhone,Prime Minister @AbeShinzo of Japan and myself this morning building an even deeper and better relationship while playing a quick round of golf at Trump International Golf Club. https://t.co/YqU7pHiFoU,,,,
Wed Apr 18 16:30:39 +0000 2018,102082,9.86643E+17,NULL,23897,Twitter for iPhone,Best wishes to Prime Minister @Netanyahu and all of the people of Israel on the 70th Anniversary of your Great Independence. We have no better friends anywhere. Looking forward to moving our Embassy to Jerusalem next month!,,,,
Wed Apr 18 12:05:42 +0000 2018,96478,9.86577E+17,NULL,22580,Twitter for iPhone,"Slippery James Comey\, the worst FBI Director in history\, was not fired because of the phony Russia investigation where\, by the way\, there was NO COLLUSION (except by the Dems)!",,,,
Wed Apr 18 10:42:23 +0000 2018,101034,9.86556E+17,NULL,25827,Twitter for iPhone,"Mike Pompeo met with Kim Jong Un in North Korea last week. Meeting went very smoothly and a good relationship was formed. Details of Summit are being worked out now. Denuclearization will be a great thing for World\, but also for North Korea!",,,,
Wed Apr 18 10:08:50 +0000 2018,61945,9.86547E+17,NULL,17869,Twitter for iPhone,"A sketch years later about a nonexistent man. A total con job\, playing the Fake News Media for Fools (but they know it)! https://t.co/9Is7mHBFda",,,,
Wed Apr 18 09:59:07 +0000 2018,115384,9.86545E+17,NULL,29045,Twitter for iPhone,"There is a Revolution going on in California. Soooo many Sanctuary areas want OUT of this ridiculous\, crime infested &amp; breeding concept. Jerry Brown is trying to back out of the National Guard at the Border\, but the people of the State are not happy. Want Security &amp; Safety NOW!",,,,
Wed Apr 18 09:45:37 +0000 2018,0,9.86541E+17,NULL,20142,Twitter for iPhone,RT @AbeShinzo: フロリダに到着し、早速トランプ大統領との首脳会談に臨みました。今日は、大半を北朝鮮問題に費やし、非常に重要な点で認識を一致させることができました。\n「日本のために最善となるようベストを尽くす」\nトランプ大統領は、来る米朝首脳会談で拉致問題を取り上げ…,,,,
Wed Apr 18 09:43:27 +0000 2018,0,9.86541E+17,NULL,8650,Twitter for iPhone,"RT @IvankaTrump: This year’s #TaxDay is the last time you’ll have to file your taxes through an outdated\, broken system. #BYE-BYE https://t…",,,,
Wed Apr 18 09:42:39 +0000 2018,0,9.86541E+17,NULL,14222,Twitter for iPhone,RT @realDonaldTrump: States and Cities throughout our Country are being cheated and treated so badly by online retailers. Very unfair to tr…,,,,
Wed Apr 18 09:42:22 +0000 2018,0,9.8654E+17,NULL,15802,Twitter for iPhone,"RT @realDonaldTrump: Today’s Court decision means that Congress must close loopholes that block the removal of dangerous criminal aliens\, i…",,,,
Wed Apr 18 09:42:17 +0000 2018,0,9.8654E+17,NULL,13118,Twitter for iPhone,RT @realDonaldTrump: ....Congress – House and Senate must quickly pass a legislative fix to ensure violent criminal aliens can be removed f…,,,,
Wed Apr 18 02:49:28 +0000 2018,78191,9.86437E+17,NULL,18159,Twitter for iPhone,"While Japan and South Korea would like us to go back into TPP\, I don’t like the deal for the United States. Too many contingencies and no way to get out if it doesn’t work. Bilateral deals are far more efficient\, profitable and better for OUR workers. Look how bad WTO is to U.S.",,,,
Wed Apr 18 02:32:04 +0000 2018,84836,9.86432E+17,NULL,20638,Twitter for iPhone,"Pastor Andrew Brunson\, a fine gentleman and Christian leader in the United States\, is on trial and being persecuted in Turkey for no reason. They call him a Spy\, but I am more a Spy than he is. Hopefully he will be allowed to come home to his beautiful family where he belongs!",,,,
Wed Apr 18 02:26:57 +0000 2018,42306,9.86431E+17,NULL,9760,Twitter for iPhone,It is my great honor to host @JPN_PMO @AbeShinzo! https://t.co/QxMpCGRycF,,,,
Wed Apr 18 02:23:58 +0000 2018,45176,9.8643E+17,NULL,8841,Twitter for iPhone,.@FLOTUS Melania and I join the Nation in celebrating the life of Barbara Bush: https://t.co/4OW72iddQx,,,,
Wed Apr 18 00:05:55 +0000 2018,39641,9.86395E+17,NULL,10206,Twitter for iPhone,.@FLOTUS Melania and I join the Nation in celebrating the life of Barbara Bush: https://t.co/4NzyjxqAFM,,,,
Tue Apr 17 22:59:20 +0000 2018,70002,9.86379E+17,NULL,14227,Twitter for iPhone,States and Cities throughout our Country are being cheated and treated so badly by online retailers. Very unfair to traditional tax paying stores!,,,,
Tue Apr 17 21:55:25 +0000 2018,0,9.86363E+17,NULL,5552,Twitter for iPhone,"RT @IvankaTrump: Great to be with Secretary Mnuchin &amp; former Governor Sununu in Derry\, NH on #TaxDay to highlight the tremendous benefits o…",,,,
Tue Apr 17 21:55:04 +0000 2018,0,9.86362E+17,NULL,4663,Twitter for iPhone,RT @FoxBusiness: WATCH LIVE: @IvankaTrump and @stevenmnuchin1 host tax event on Tax Day in New Hampshire. (Courtesy: WBZ) https://t.co/C3zr…,,,,
Tue Apr 17 21:34:23 +0000 2018,55653,9.86357E+17,25073877,13120,Twitter for iPhone,....Congress – House and Senate must quickly pass a legislative fix to ensure violent criminal aliens can be removed from our society. Keep America Safe!,,,,
Tue Apr 17 21:34:23 +0000 2018,66855,9.86357E+17,NULL,15804,Twitter for iPhone,"Today’s Court decision means that Congress must close loopholes that block the removal of dangerous criminal aliens\, including aggravated felons. This is a public safety crisis that can only be fixed by....",,,,
Tue Apr 17 20:45:36 +0000 2018,58345,9.86345E+17,NULL,14549,Twitter for iPhone,Welcome Prime Minister Abe! https://t.co/538EYyfWDq,,,,
Tue Apr 17 17:59:39 +0000 2018,77972,9.86303E+17,NULL,18409,Twitter for iPhone,"Rasmussen just came out at 51% Approval despite the Fake News Media. They were one of the three most accurate on Election Day. Just about the most inaccurate were CNN and ABC News/Washington Post\, and they haven’t changed (get new pollsters). Much of the media is a Scam!",,,,
Tue Apr 17 17:51:52 +0000 2018,67802,9.86301E+17,NULL,10438,Twitter for iPhone,"Getting ready to meet Prime Minister Abe of Japan\, a truly fine gentleman!",,,,
Tue Apr 17 17:26:54 +0000 2018,0,9.86295E+17,NULL,4381,Twitter for iPhone,RT @NFIB: Our Optimism Index reached its 16th consecutive month in the top 5% of 45 years of survey readings – and it was the 1st time in 3…,,,,
Tue Apr 17 17:26:02 +0000 2018,0,9.86295E+17,NULL,11246,Twitter for iPhone,"RT @VP: Thanks to the historic TRUMP TAX CUTS\, today marks the last time the American people will file taxes under a complicated &amp; outdated…",,,,
Tue Apr 17 17:25:26 +0000 2018,0,9.86295E+17,NULL,5192,Twitter for iPhone,"RT @RepKevinBrady: Starting next year\, you will be able to file under the new tax law\, which means MORE money in your pocket – all without…",,,,
Tue Apr 17 17:25:05 +0000 2018,0,9.86294E+17,NULL,4102,Twitter for iPhone,"RT @WhiteHouse: Syrian President Bashar al-Assad’s April 7 attack on innocent civilians violated international law\, the Chemical Weapons Co…",,,,
Tue Apr 17 17:24:46 +0000 2018,0,9.86294E+17,NULL,5154,Twitter for iPhone,"RT @WhiteHouse: Out with the old\, in with the new: tax cuts and reforms that look out for hardworking taxpayers ⬇️\nhttps://t.co/eEHFWkG8xm",,,,
Tue Apr 17 16:46:34 +0000 2018,0,9.86285E+17,NULL,4672,Twitter for iPhone,RT @WhiteHouse: President Trump's tax cuts will generate greater economic opportunities for all. https://t.co/kcTsLNN1Uu,,,,
Tue Apr 17 12:24:36 +0000 2018,85300,9.86219E+17,NULL,15379,Twitter for iPhone,"So many people are seeing the benefits of the Tax Cut Bill. Everyone is talking\, really nice to see!",,,,
Tue Apr 17 12:24:36 +0000 2018,64910,9.86219E+17,NULL,15332,Twitter for iPhone,Looks like Jerry Brown and California are not looking for safety and security along their very porous Border. He cannot come to terms for the National Guard to patrol and protect the Border. The high crime rate will only get higher. Much wanted Wall in San Diego already started!,,,,
Tue Apr 17 12:24:35 +0000 2018,63836,9.86219E+17,NULL,11779,Twitter for iPhone,I am in Florida and looking forward to my meeting with Prime Minister Abe of Japan. Working on Trade and Military Security.,,,,
Tue Apr 17 12:24:34 +0000 2018,124448,9.86219E+17,NULL,24896,Twitter for iPhone,"Employment is up\, Taxes are DOWN. Enjoy!",,,,
Tue Apr 17 01:04:02 +0000 2018,0,9.86048E+17,NULL,9183,Twitter for iPhone,RT @GOPChairwoman: Crumbs are still coming. #MAGA\nhttps://t.co/JFZL6czboZ,,,,
Tue Apr 17 00:57:55 +0000 2018,0,9.86046E+17,NULL,5808,Twitter for iPhone,"RT @WaysandMeansGOP: Tomorrow is #TaxDay and the good news is this is the last year you will have to file using the old\, broken code. Check…",,,,
Tue Apr 17 00:57:41 +0000 2018,0,9.86046E+17,NULL,6651,Twitter for iPhone,"RT @IvankaTrump: Looking forward to traveling to Manchester\, NH tomorrow with Sec @stevenmnuchin1 to celebrate the last #TaxDay under the o…",,,,
Tue Apr 17 00:56:44 +0000 2018,0,9.86046E+17,NULL,5064,Twitter for iPhone,RT @GOP: Our entire RNC family offers prayers of comfort and peace for Barbara Bush and the entire Bush family.,,,,
Tue Apr 17 00:56:41 +0000 2018,0,9.86046E+17,NULL,7574,Twitter for iPhone,RT @GOPChairwoman: Comey’s misconduct once led both Republicans and Democrats to call for his firing. His reputation rehabilitation book to…,,,,
Tue Apr 17 00:52:51 +0000 2018,0,9.86045E+17,NULL,6963,Twitter for iPhone,RT @GOPChairwoman: We’re in a prime position to defend our majorities in 2018. Let’s defy history. #MAGA #LeadRight\nhttps://t.co/fo8g0pSjWQ,,,,
Mon Apr 16 12:31:02 +0000 2018,97741,9.85858E+17,NULL,21561,Twitter for iPhone,Russia and China are playing the Currency Devaluation game as the U.S. keeps raising interest rates. Not acceptable!,,,,
Mon Apr 16 12:25:19 +0000 2018,112636,9.85857E+17,NULL,28889,Twitter for iPhone,"Comey drafted the Crooked Hillary exoneration long before he talked to her (lied in Congress to Senator G)\, then based his decisions on her poll numbers. Disgruntled\, he\, McCabe\, and the others\, committed many crimes!",,,,
Sun Apr 15 14:44:30 +0000 2018,141548,9.85529E+17,NULL,29754,Twitter for iPhone,"Just hit 50% in the Rasmussen Poll\, much higher than President Obama at same point. With all of the phony stories and Fake News\, it’s hard to believe! Thank you America\, we are doing Great Things.",,,,
Sun Apr 15 13:07:10 +0000 2018,99162,9.85505E+17,NULL,22407,Twitter for iPhone,"Slippery James Comey\, a man who always ends up badly and out of whack (he is not smart!)\, will go down as the WORST FBI Director in history\, by far!",,,,
Sun Apr 15 12:56:13 +0000 2018,103035,9.85502E+17,NULL,24019,Twitter for iPhone,"Attorney Client privilege is now a thing of the past. I have many (too many!) lawyers and they are probably wondering when their offices\, and even homes\, are going to be raided with everything\, including their phones and computers\, taken. All lawyers are deflated and concerned!",,,,
Sun Apr 15 12:32:16 +0000 2018,102330,9.85496E+17,NULL,22395,Twitter for iPhone,I never asked Comey for Personal Loyalty. I hardly even knew this guy. Just another of his many lies. His “memos” are self serving and FAKE!,,,,
Sun Apr 15 12:19:42 +0000 2018,115575,9.85493E+17,NULL,24048,Twitter for iPhone,"The Syrian raid was so perfectly carried out\, with such precision\, that the only way the Fake News Media could demean was by my use of the term “Mission Accomplished.” I knew they would seize on this but felt it is such a great Military term\, it should be brought back. Use often!",,,,
Sun Apr 15 12:08:03 +0000 2018,102051,9.8549E+17,NULL,26569,Twitter for iPhone,"Comey throws AG Lynch “under the bus!” Why can’t we all find out what happened on the tarmac in the back of the plane with Wild Bill and Lynch? Was she promised a Supreme Court seat\, or AG\, in order to lay off Hillary. No golf and grandkids talk (give us all a break)!",,,,
Sun Apr 15 11:57:14 +0000 2018,101235,9.85487E+17,NULL,27729,Twitter for iPhone,"The big questions in Comey’s badly reviewed book aren’t answered like\, how come he gave up Classified Information (jail)\, why did he lie to Congress (jail)\, why did the DNC refuse to give Server to the FBI (why didn’t they TAKE it)\, why the phony memos\, McCabe’s $700\,000 &amp; more?",,,,
Sun Apr 15 11:42:33 +0000 2018,106702,9.85484E+17,NULL,27603,Twitter for iPhone,"Unbelievably\, James Comey states that Polls\, where Crooked Hillary was leading\, were a factor in the handling (stupidly) of the Clinton Email probe. In other words\, he was making decisions based on the fact that he thought she was going to win\, and he wanted a job. Slimeball!",,,,
Sun Apr 15 11:25:12 +0000 2018,0,9.85479E+17,NULL,30407,Twitter for iPhone,"RT @realDonaldTrump: So proud of our great Military which will soon be\, after the spending of billions of fully approved dollars\, the fines…",,,,
Sat Apr 14 22:13:05 +0000 2018,0,9.8528E+17,NULL,18451,Twitter for iPhone,RT @nikkihaley: https://t.co/oO3wIKolMy,,,,
Sat Apr 14 12:29:48 +0000 2018,160818,9.85133E+17,NULL,30430,Twitter for iPhone,"So proud of our great Military which will soon be\, after the spending of billions of fully approved dollars\, the finest that our Country has ever had. There won’t be anything\, or anyone\, even close!",,,,
Sat Apr 14 12:21:00 +0000 2018,200070,9.85131E+17,NULL,43580,Twitter for iPhone,A perfectly executed strike last night. Thank you to France and the United Kingdom for their wisdom and the power of their fine Military. Could not have had a better result. Mission Accomplished!,,,,
Sat Apr 14 01:31:56 +0000 2018,103684,9.84967E+17,NULL,36601,Twitter for iPhone,https://t.co/6VLQYAlcto,,,,
Fri Apr 13 19:36:27 +0000 2018,126817,9.84878E+17,NULL,36632,Twitter for iPhone,"DOJ just issued the McCabe report - which is a total disaster. He LIED! LIED! LIED! McCabe was totally controlled by Comey - McCabe is Comey!! No collusion\, all made up by this den of thieves and lowlifes!",,,,
Fri Apr 13 16:21:16 +0000 2018,111025,9.84829E+17,NULL,25345,Media Studio,"We are bringing back our factories\, we are bringing back our jobs\, and we are bringing back those four beautiful words: MADE IN THE USA! https://t.co/grABSrYUBX",,,,
Fri Apr 13 12:17:37 +0000 2018,143118,9.84768E+17,NULL,35266,Twitter for iPhone,"....untruthful slime ball who was\, as time has proven\, a terrible Director of the FBI. His handling of the Crooked Hillary Clinton case\, and the events surrounding it\, will go down as one of the worst “botch jobs” of history. It was my great honor to fire James Comey!",,,,
Fri Apr 13 12:01:47 +0000 2018,127321,9.84764E+17,NULL,33432,Twitter for iPhone,"James Comey is a proven LEAKER &amp; LIAR. Virtually everyone in Washington thought he should be fired for the terrible job he did-until he was\, in fact\, fired. He leaked CLASSIFIED information\, for which he should be prosecuted. He lied to Congress under OATH. He is a weak and.....",,,,
Fri Apr 13 11:44:51 +0000 2018,108689,9.84759E+17,NULL,23145,Twitter for iPhone,"Tremendous pressure is building\, like never before\, for the Border Wall and an end to crime cradling Sanctuary Cities. Started the Wall in San Diego\, where the people were pushing really hard to get it. They will soon be protected!",,,,
Fri Apr 13 03:15:16 +0000 2018,78686,9.84631E+17,NULL,16759,Twitter for iPhone,"Would only join TPP if the deal were substantially better than the deal offered to Pres. Obama. We already have BILATERAL deals with six of the eleven nations in TPP\, and are working to make a deal with the biggest of those  nations\, Japan\, who has hit us hard on trade for years!",,,,
Thu Apr 12 19:03:57 +0000 2018,81129,9.84507E+17,NULL,19953,Twitter Web Client,"America’s greatest treasure is our people – and my Administration HEARS YOUR VOICE and HAS YOUR BACK. We are fighting to give every American a future of dignity\, purpose and pride. AMERICAN SPIRIT is back! #TaxCuts https://t.co/oSGZe0irBf",,,,
Thu Apr 12 18:32:30 +0000 2018,65421,9.845E+17,NULL,14277,Twitter Web Client,"Thank you to all of the American workers who travelled here today! This event is dedicated to YOU: the hardworking Americans who make this nation run. You love your country\, you provide for your family\, you have PRIDE in your work and you cherish our GREAT AMERICAN FLAG! #TaxCuts https://t.co/RwaLpCRPh5",,,,
Thu Apr 12 17:13:12 +0000 2018,30968,9.8448E+17,NULL,7045,Twitter for iPhone,Just had an Agricultural Roundtable with memembers of Congress and Governors.\n\nI will be making remarks on the large scale TAX CUTS given to American families and workers at 1:45 P.M. from the Rose Garden. Join me live: https://t.co/XAchZ3zUSe https://t.co/Dqe8QhpDAZ,,,,
Thu Apr 12 16:46:15 +0000 2018,82895,9.84473E+17,NULL,16722,Twitter for iPhone,"I have agreed with the historically cooperative\, disciplined approach that we have engaged in with Robert Mueller (Unlike the Clintons!). I have full confidence in Ty Cobb\, my Special Counsel\, and have been fully advised throughout each phase of this process.",,,,
Thu Apr 12 16:42:54 +0000 2018,65767,9.84472E+17,NULL,16854,Twitter for iPhone,"On Yom HaShoah we remember the six million Jews slaughtered in the Holocaust. With each passing year\, our duty to remember this atrocity increases as we pledge #NeverAgain. #HolocaustRemembranceDay https://t.co/tyga4VtjLT",,,,
Thu Apr 12 10:37:16 +0000 2018,62486,9.8438E+17,25073877,12413,Twitter for iPhone,Good luck to Mike Pompeo during his Confirmation Hearing today. He will be a great Secretary of State!,,,,
Thu Apr 12 10:15:25 +0000 2018,113966,9.84374E+17,NULL,25626,Twitter for iPhone,"Never said when an attack on Syria would take place. Could be very soon or not so soon at all! In any event\, the United States\, under my Administration\, has done a great job of ridding the region of ISIS. Where is our “Thank you America?”",,,,
Thu Apr 12 10:08:49 +0000 2018,86130,9.84373E+17,NULL,14804,Twitter for iPhone,"California Governor Jerry Brown is doing the right thing and sending the National Guard to the Border. Thank you Jerry\, good move for the safety of our Country!",,,,
Thu Apr 12 10:03:46 +0000 2018,87391,9.84371E+17,NULL,19214,Twitter for iPhone,"If I wanted to fire Robert Mueller in December\, as reported by the Failing New York Times\, I would have fired him. Just more Fake News from a biased newspaper!",,,,
Thu Apr 12 00:48:39 +0000 2018,55637,9.84232E+17,NULL,11142,Twitter for iPhone,Big show tonight on @seanhannity! 9:00 P.M. on @FoxNews,,,,
Wed Apr 11 22:59:42 +0000 2018,57916,9.84204E+17,NULL,11140,Twitter for iPhone,Honored to have Republican Congressional Leadership join me at the @WhiteHouse this evening. Lots to discuss as we continue MAKING AMERICA GREAT AGAIN! https://t.co/b9z5Nfdkcl,,,,
Wed Apr 11 19:47:07 +0000 2018,69453,9.84156E+17,NULL,16360,Twitter for iPhone,“Trump just took a giant step towards actual welfare reform” https://t.co/LQlACDDLug,,,,
Wed Apr 11 16:34:03 +0000 2018,0,9.84107E+17,NULL,15046,Twitter for iPhone,RT @StateDept: .@POTUS Trump at Signing of #FOSTA #SESTA bill: We are going to do everything in our power to make sure traffickers are brou…,,,,
Wed Apr 11 15:47:46 +0000 2018,35788,9.84096E+17,NULL,8589,Twitter for iPhone,"The @WhiteHouse is partnering with @Interior and @NatlParkService to bring the @NSCsafety's “Prescribed to Death” Opioid Memorial to the Ellipse - beginning tomorrow\, April 12th to April 18th. More information: https://t.co/z4FPQxt4Bl https://t.co/XvScPqvAkQ",,,,
